activity_set,name,note
 direct      ,"Electricity Generation (Imports), Specified Imports, Oregon, Seneca Sustainability Energy (OR), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Bonneville Power Administration (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Bonneville Power Administration (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Bonneville Power Administration (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Powerex (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Powerex (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Powerex (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Tacoma Power (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Tacoma Power (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Pacific Northwest, Tacoma Power (PNW), Electricity generation, Primarily Hydropower",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Blundell (UT), Electricity generation, Primarily Geothermal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Bonanza Power Plant (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Bonanza Power Plant (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Bonanza Power Plant (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Currant Creek (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Currant Creek (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Currant Creek (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Gadsby (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Gadsby (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Gadsby (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Hunter (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Hunter (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Hunter (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Huntington (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Huntington (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Huntington (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Intermountain Power Project (IPP) (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Intermountain Power Project (IPP) (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Intermountain Power Project (IPP) (UT), Electricity generation, Primary fuel: Coal",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Lake Side (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Lake Side (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Lake Side (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Nebo Power Station (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Nebo Power Station (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Nebo Power Station (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Trans-Jordan Generating Station (Landfill Gas) (UT), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Trans-Jordan Generating Station (Landfill Gas) (UT), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, Trans-Jordan Generating Station (Landfill Gas) (UT), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, West Valley Generation Project (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, West Valley Generation Project (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Utah, West Valley Generation Project (UT), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Boulder Park (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Boulder Park (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Boulder Park (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Chehalis (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Chehalis (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Chehalis (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Encogen Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Encogen Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Encogen Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Ferndale Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Ferndale Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Ferndale Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Frederickson PSE (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Frederickson PSE (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Frederickson PSE (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Fredonia Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Fredonia Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Fredonia Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Goldendale Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Goldendale Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Goldendale Generating Station (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Grays Harbor Energy (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Grays Harbor Energy (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Grays Harbor Energy (WA), Electricity generation, Primary fuel: Natural Gas",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, HW Hill Landfill Gas (aka Roosevelt Biogas 1) (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, HW Hill Landfill Gas (aka Roosevelt Biogas 1) (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, HW Hill Landfill Gas (aka Roosevelt Biogas 1) (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Kettle Falls Woodwaste Plant (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Kettle Falls Woodwaste Plant (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Kettle Falls Woodwaste Plant (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Longview Washington Pulp & Paper Mill (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Longview Washington Pulp & Paper Mill (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Longview Washington Pulp & Paper Mill (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, McKinley Paper - Washington Mill (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, McKinley Paper - Washington Mill (WA), Electricity generation, Primary fuel: Biomass",
 direct      ,"Electricity Generation (Imports), Specified Imports, Washington, Mint Farm Generation Station (WA), Electricity generation, Primary fuel: Natural Gas",
